Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
WCID #028,WCID28,10/11/21,R,SARS CoV-2 N1,,50,28.38,33,23.76,94600,,13414,146,1011.WCID28-2,2337.47,Positive,Composite,,,,F6,110000,79200
Westhollow Dr. FN297,WHW,10/11/21,R,SARS CoV-2 N2,,50,7.92,10.56,5.94,26400,,14205,44,1011.WHW-1,1760,Positive,Composite,,,,A7,35200,19800
Westhollow Dr. FN297,WHW,10/11/21,R,SARS CoV-2 N1,,50,12.1,15.18,9.46,40333.33,,14205,66,1011.WHW-1,2337.47,Positive,Composite,,,,A7,50600,31533.33
Westhollow Dr. FN297,WHW,10/11/21,R,SARS CoV-2 N2,,50,9.46,12.32,7.04,31533.33,,13396,49,1011.WHW-2,1760,Positive,Composite,,,,B7,41066.67,23466.67
Westhollow Dr. FN297,WHW,10/11/21,R,SARS CoV-2 N1,,50,10.56,13.64,8.14,35200,,13396,55,1011.WHW-2,2337.47,Positive,Composite,,,,B7,45466.67,27133.33
Westpark No.1 FN208,WPAR,10/11/21,R,SARS CoV-2 N2,,50,2.42,3.96,1.32,8066.67,,15052,14,1011.WPAR-1,1760,Positive,Composite,,,,C7,13200,4400
Westpark No.1 FN208,WPAR,10/11/21,R,SARS CoV-2 N1,,50,1.72,3.04,0.86,5720,,15052,10,1011.WPAR-1,2337.47,Positive,Composite,,,,C7,10120,2860
Westpark No.1 FN208,WPAR,10/11/21,R,SARS CoV-2 N2,,50,2.64,4.4,1.54,8800,,14346,15,1011.WPAR-2,1760,Positive,Composite,,,,D7,14666.67,5133.33
Westpark No.1 FN208,WPAR,10/11/21,R,SARS CoV-2 N1,,50,1.63,2.95,0.77,5426.67,,14346,9,1011.WPAR-2,2337.47,Positive,Composite,,,,D7,9826.67,2566.67
Woodway No. 1 LS FN 153,WWAY,10/11/21,R,SARS CoV-2 N2,,50,0.53,1.39,0.13,1760,,14825,3,1011.WWAY-1,1760,Positive,Composite,,,,E7,4620,440
Woodway No. 1 LS FN 153,WWAY,10/11/21,R,SARS CoV-2 N1,,50,1.23,2.38,0.53,4106.67,,14825,7,1011.WWAY-1,2337.47,Positive,Composite,,,,E7,7920,1760
Woodway No. 1 LS FN 153,WWAY,10/11/21,R,SARS CoV-2 N2,,50,0.33,1.03,0.04,1100,,16149,2,1011.WWAY-2,1760,Negative,Composite,,,,F7,3446.67,146.67
Woodway No. 1 LS FN 153,WWAY,10/11/21,R,SARS CoV-2 N1,,50,0.48,1.28,0.11,1613.33,,16149,3,1011.WWAY-2,2337.47,Negative,Composite,,,,F7,4253.33,366.67
